cell_id,lat,lon,probability,color_code
33562,43.650711944157784,-79.38021148640877,0.9567591818705864,#fcb296
22217,43.65814275234747,-79.46186251444003,0.9558056956170288,#fcb79c
36151,43.65854723961473,-79.36139825390384,0.955368715641582,#fcb99f
36320,43.65582935072779,-79.36023206554923,0.954951802475056,#fcbca2
15852,43.65785080435331,-79.50775587911824,0.9543353854764609,#fcbea5
35274,43.643335262516906,-79.36801117098868,0.9539511139670676,#fcc1a8
7750,43.64239453530144,-79.56641120336923,0.953575868710667,#fcc3ab
29079,43.641263510466935,-79.41270062474409,0.9528052762102567,#fdc6b0
27878,43.64408386809682,-79.42130546937034,0.9524862501852484,#fdc7b2
36838,43.65757599891605,-79.35646407086729,0.9522662439899284,#fdc9b3
36153,43.66034731153321,-79.3613492864929,0.9521290592281643,#fdcab5
31998,43.636468683972964,-79.39175168205689,0.9521214278459774,#fdcab5
38391,43.661915145810624,-79.34518351711142,0.9519101348141595,#fdcbb6
31307,43.633838164529706,-79.39678050294916,0.9517366793566483,#fdcbb6
21868,43.653675688588685,-79.46445670425803,0.9516326064276351,#fdccb8
26000,43.65687235781063,-79.43461190162371,0.9514135922897701,#fdcdb9
18256,43.65402249477465,-79.49048956022764,0.9508898505766198,#fdd0bc
44769,43.67384181807161,-79.2989578105959,0.9508441744855081,#fdd0bc
29761,43.635794191506285,-79.40788581754666,0.9507781908354491,#fdd1be
31480,43.63472082965918,-79.3955173503621,0.9503853598520461,#fdd2bf
30962,43.63297284736184,-79.39928280244716,0.9496132837805268,#fdd5c4
35981,43.660365080731545,-79.36258901109879,0.949410376388318,#fdd7c6
30800,43.64199076447213,-79.40028316338466,0.9494003632676233,#fdd7c6
40990,43.6787447058963,-79.32611214435191,0.9493717670868373,#fed8c7
41562,43.72909076084064,-79.32098544471246,0.9493289719178633,#fed8c7
25978,43.63707081171222,-79.4351261663731,0.9488767942618835,#fedaca
41835,43.66515348963431,-79.32028842257945,0.9483935445492542,#fedccd
33563,43.65161198985311,-79.3801872909079,0.9483346701572706,#fedccd
37523,43.654804483283954,-79.3515793072307,0.9474002666966055,#fee1d3
26844,43.6423862136903,-79.42878897279212,0.9473898285872308,#fee1d3
22040,43.65365902618861,-79.4632170560792,0.9464106892133209,#fee3d7
36136,43.645046680687244,-79.36176536488142,0.9461658926832895,#fee4d8
33735,43.65159441429641,-79.37894773551288,0.945870979854339,#fee5d8
34771,43.6550888446567,-79.37141311558265,0.9457041414881668,#fee5d9
25476,43.64972267184521,-79.43851761939689,0.945583713636864,#fee6da
37356,43.65932251886876,-79.35269585986205,0.9452113475590026,#fee7db
25630,43.63350442886255,-79.4376980472478,0.9447381576261639,#fee8dd
46688,43.69793788532621,-79.28462578670627,0.9444722987723054,#fee8de
35970,43.650464671488784,-79.3628580722214,0.9440911370670504,#feeae0
33220,43.6525471472997,-79.38264224543178,0.943883215259393,#feeae1
30965,43.63567301771208,-79.39921111141045,0.9432149639003357,#ffece4
38735,43.66187921544373,-79.34270402695421,0.9430084480533698,#ffede5
14294,43.6489949015871,-79.5191349966011,0.94237572871382,#ffeee7
25294,43.640738873885695,-79.43999016749274,0.942343491848658,#ffefe8
31827,43.63738616952227,-79.39296694155429,0.9422232164693467,#ffefe8
34594,43.650606292589494,-79.37277428185845,0.9420672457494076,#fff0e8
26152,43.638853978899306,-79.43384011016367,0.9417465911736784,#fff0e9
24454,43.658824782689905,-79.44572277378442,0.9403821896999913,#fff4ef
27701,43.6396006530637,-79.42266266895686,0.9403697595833816,#fff4ef
30471,43.65552627289999,-79.4024040175694,0.9401922528857849,#fff5f0
